N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
795.059,426.929,273.873,33.4567,3.89721,27.0436,9.95418,0.0618751,0.216903
505.743,164.787,321.563,24.2257,27.0345,4.23596,1.63581,19.4481,2.98609
559.077,206.662,300.598,11.9298,9.39386,39.3699,26.4833,0.289616,3.09313
624.58,186.008,252.894,38.0963,13.4781,6.68667,1.71996,14.8573,0.799207
377.94,171.829,311.783,1.96536,45.0743,0.236019,1.08062,33.6116,5.79663
315.709,194.489,245.272,0.323639,3.34156,2.90874,42.128,1.99525,8.10041
282.724,291.301,289.506,1.60699,47.4208,0.752004,0.39433,0.385468,9.91775
493.664,308.627,361.735,5.25804,17.5811,8.33386,30.4145,1.33692,8.41176
305.145,248.84,328.168,17.5463,8.17323,25.023,0.597811,1.6346,16.5068
428.741,228.718,530.996,20.0745,1.51169,1.21889,32.8781,4.21602,9.37518
417.226,314.598,254.247,23.742,4.25172,1.55874,0.858594,0.0613921,14.687
379.916,278.133,332.948,20.636,5.97039,11.4603,5.00327,2.69092,0.227369
346.748,277.668,390.947,52.043,0.57803,2.52917,3.7574,2.00397,8.70895
570.171,284.956,346.367,29.1365,0.612133,6.10861,2.9594,0.58916,22.9094
484.2,232.524,258.687,79.5264,1.5866,10.7679,0.35173,0.341373,0.572367
513.925,272.896,311.874,19.7944,0.275166,37.1809,4.05905,0.187664,2.00065
338.098,252.198,236.324,72.3191,1.98492,1.73827,2.03477,0.353193,2.67803
467.837,354.183,457.579,11.5032,11.3321,10.0368,10.4027,4.33588,56.6679
555.203,316.568,588.98,33.7931,22.3448,2.52938,0.117398,0.626374,25.2615
247.427,227.938,227.152,11.7027,0.549889,20.0151,26.3793,0.565857,0.730856
504.033,213.186,334.778,35.9147,11.5424,32.8081,0.141163,0.141911,5.10482
536.21,240.654,400.105,25.9568,15.1997,0.32518,8.0104,1.72742,0.279862
