ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
1809.41,0.767396,0.669226,1274.85,310.236,0.198451,1.21035, 106.714, 125.276,0.87701,0.994414,74.8938,2.63625,0.278982,2.95812,0.344532,4.60422,0.390073,2.055,0.05,2.055,0.05,-1407.95
1400.88,0.851084,0.526063,1146.77,262.239,0.277507,1.47374, 74.1324, 109.548,1.00083,1.00103,70.4475,2.69934,0.320185,2.93006,0.348796,4.71794,0.408632,2.055,0.05,2.055,0.05,-1405.36
1860.87,0.719115,0.584066,1159.09,251.644,0.250666,1.6633, 67.4469, 139.346,0.971158,0.998045,47.7636,2.72855,0.32784,2.95781,0.351168,4.73513,0.416858,2.055,0.05,2.055,0.05,-1410.19
1643.36,0.8214,0.312655,1099.8,61.9388,0.39094,1.33523, 95.9288, 135.567,1.00686,1.00178,89.0406,2.64309,0.295987,2.88896,0.336173,4.69112,0.422919,2.055,0.05,2.055,0.05,-1420.91
1704.77,0.857682,0.441432,1028.02,180.695,0.225537,1.24643, 106.812, 152.131,1.13239,1.01084,117.23,2.68858,0.313753,2.93083,0.344537,4.70559,0.408559,2.055,0.05,2.055,0.05,-1419.51
1494.92,0.771427,0.592317,1018.17,228.962,0.289757,1.2476, 148.828, 137.175,1.07873,0.991887,181.685,2.64194,0.290722,2.87927,0.328073,4.68431,0.402682,2.055,0.05,2.055,0.05,-1440.49
1782.35,0.814787,0.531164,1195.79,258.618,0.300207,1.45553, 93.7962, 139.346,0.931485,0.993922,81.8246,2.69489,0.307754,2.90306,0.333402,4.71593,0.418056,2.055,0.05,2.055,0.05,-1439.78
1874.11,0.591425,0.372691,1186.43,133.335,0.219276,1.40832, 94.7765, 135.227,0.944025,1.00479,91.3154,2.63919,0.28691,2.87387,0.322614,4.68803,0.40445,2.055,0.05,2.055,0.05,-1416
1929.25,0.796024,0.528488,1254.7,403.904,0.264227,1.19873, 85.6161, 133.014,0.924005,0.997945,69.2014,2.70489,0.325756,2.91299,0.332958,4.68392,0.412433,2.055,0.05,2.055,0.05,-1406.61
1710.84,0.84832,0.333364,1039.72,62.7699,0.300078,1.30191, 136.118, 142.158,1.16078,1.00296,113.49,2.63787,0.286681,2.89184,0.332941,4.62801,0.391114,2.055,0.05,2.055,0.05,-1422.88
